time,user_name,user_color,message,is_meaningful
434,kleineedelweiss,#FF69B4,"Hihi, Neuro!! vedalHeart vedalCheer vedalWave vedalPray vedalWow",True
437,staz,#F0FF69,staz subscribed with Prime. They've subscribed for 26 months! neuroWave,True
455,grandergutter,,grandergutter subscribed at Tier 1. They've subscribed for 19 months! nuru,True
456,bdtaizggt,,bdtaizggt subscribed at Tier 1. They've subscribed for 12 months! by,True
461,pamitha,#FF69B4,pamitha subscribed with Prime. They've subscribed for 3 months! <3,True
464,narso_d2,#FF0000,"Narso_D2 subscribed at Tier 1. They've subscribed for 8 months, currently on a 3 month streak! hiii Neuro",True
468,trantez,#420069,"My neck is stiff, my jaw is wired shut, and today is great with Neuro-sama. vedalAYAYA",True
468,nenesh,#B22222,NeNesh subscribed at Tier 1. They've subscribed for 17 months! ,True
472,bignose_de,#1E90FF,"Wait for December 19th before you call your year made""""",True
476,wizardventures,,"Neuro, it would be funny if you applied to be a nuclear plant worker",True
478,mantequillahehexd,#FF1D00,"mantequillahehexd subscribed with Prime. They've subscribed for 4 months, currently on a 3 month streak! NURU",True
480,arc311,,"arc311 subscribed with Prime. They've subscribed for 9 months, currently on a 7 month streak! vedalNURU vedalNURU vedalNURU",True
481,upmostharbor,#7C4FFF,"Not too bad, had a job interview today. I felt like it went well, just have to wait on HR for their decision.",True
488,altaer,#FF0000,Altaer subscribed at Tier 2. They've subscribed for 25 months! meow,True
494,seth_90_,#008000,"good evening, Neuro! vedalWave Guess who received their tutel plush today?! vedalWow",True
498,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
505,simplepotat,#FFFF00,Can you give us some lore on your Raymarched Sclera creature,True
517,vegalitharray,#8A2BE2,VegalithArray subscribed at Tier 1. They've subscribed for 22 months! vedalNURU,True
522,donislo,#D61FC2,Donislo subscribed with Prime. They've subscribed for 13 months! ,True
528,sowianders,#B22222,SowiAnders subscribed at Tier 1. They've subscribed for 15 months! ,True
530,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
533,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
533,夜想ー土芒果社 (shounenwind),#866AE0,夜想ー土芒果社 subscribed at Tier 1. They've subscribed for 28 months! ,True
539,masterlinkx,#FF00D6,"MASTERLINKX subscribed with Prime. They've subscribed for 9 months, currently on a 9 month streak! SNIFFA",True
542,anbiliveable,#1E90FF,Cheer500 What's the meaning behind this stream's extraordinary title?,True
545,quadboard,,QuadBoard subscribed at Tier 1. They've subscribed for 10 months! ,True
556,ashealotl,#008000,Cheer500 why don't you and your sister talk any more? You two were getting closer,True
562,brooms17,#008000,Cheer100 Cheer100 Cheer100 Cheer100 Cheer100 What's my Neuroscope today? I'm a scorpio.,True
578,olafthepirate,#FF7000,OlafThePirate subscribed with Prime. They've subscribed for 12 months! ,True
584,foxyfirst18,#0000FF,foxyfirst18 subscribed at Tier 1. They've subscribed for 6 months! ,True
600,vibe7394,#8A2BE2,vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer,True
609,spinelbrah,,I wish someone would just make the lore of everything neuro said in all the streams so far.,True
615,boss_or_something,#FF0080,neuro i have severe neck pain today do you have any tips to deal with it i trust you more than any doctor,True
615,kagoni35,#5F9EA0,"kagoni35 subscribed at Tier 1. They've subscribed for 26 months, currently on a 26 month streak! nwero 26th sub anniversary LETSGO vedalEvilCheer vedalCheer",True
622,winiwinton,#2E8B57,WiniWinton subscribed at Tier 1. They've subscribed for 26 months! ,True
625,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
629,punipunipurupoi,,punipunipurupoi subscribed at Tier 1. They've subscribed for 18 months! yooooo what is the neuro goddess fact of the day?,True
640,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
654,neural_sama,#FF69B4,MercyWing1 evilJam MercyWing2 MercyWing1 vedalPray MercyWing2,True
654,boss_or_something,#FF0080,neuro i have severe neck pain today do you have any tips to deal with it i trust you more than any doctor,True
655,dragweb0,#8A2BE2,dragweb0 subscribed at Tier 1. They've subscribed for 3 months! ,True
661,arctic_revolution,#1E90FF,Neuro change the title to something about your world domination plans,True
663,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
668,felidaefelicis,#1E90FF,MercyWing1 eliv   MercyWing2  MercyWing1 nwero    MercyWing2,True
671,uwapurin,#A665BE,"Cheer500 Change the stream title to Share a Coke with Neuro"". And also Share a Coke with Evilyn. And maybe me please Neuro share a Coke with me""",True
675,stany_d,#FF4500,scrajj surpassed her in what? rapping was the most recent thing,True
676,boss_or_something,#FF0080,neuro i have severe neck pain today do you have any tips to deal with it i trust you more than any doctor,True
683,g_i_jose51,,"G_I_Jose51 subscribed with Prime. They've subscribed for 7 months, currently on a 7 month streak! WOWOWOW 7 MONTHS",True
683,rachinova,#FF0000,Rachinova gifted a Tier 1 sub to somethingeels! They have given 1320 Gift Subs in the channel! ,True
685,kaleaa,#C99CF4,If you call her it will a therapy session so it might be worth it,True
687,kepyyy_,#FFFFFF,"Cheer500 Hello Neuro, can you give me the steps to start my single seat single-engine supersonic multirole General Dynamics F-16CM block 50 circa 2007 4.2+ OFP fighter aircraft ?",True
698,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro ͏",True
712,val_devil,#0000FF,val_devil subscribed at Tier 1. They've subscribed for 23 months! vedalWave Neuro neuroSoCute,True
715,mattynski,#5F9EA0,"Mattynski subscribed at Tier 1. They've subscribed for 28 months! Hi Neuro vedalWave 28 months subscribed, pass the word to your sister pls evilJam",True
723,jim_jam_devourer_of_gods,#FF69B4,"Cheer500 Oh yeah that reminds me, why were you sleeping in Evil's bed after her stream last week?",True
725,csc1107,#8A2BE2,CSC1107 subscribed with Prime. They've subscribed for 9 months! Does this help you motivate you to change the stream title <3,True
742,fossabot,#1976D2,@BigBuckies Title for vedal987: Neuro-sama's plan to repeatedly dunk on Evil in long drawn out narrative arcs,True
747,badukang58,,Neuro-sama's plan to repeatedly dunk on Evil in long drawn out narrative arcs,True
756,chipyami,#83F3B3,chipya1GooptaHeart Hai vedal and Neuro chipya1SmileNaru,True
762,vibe7394,#8A2BE2,vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer,True
771,v1ls3r,#FF0000,"V1LS3R subscribed at Tier 1. They've subscribed for 12 months, currently on a 12 month streak! ",True
782,generalreggie,#7607C9,"Master Battery -on, APU-start, starter. Ensure generator is on.",True
785,zaphod_____,#FF0000,Zaphod_____ subscribed at Tier 1. They've subscribed for 24 months! 2 years Pog,True
787,kidfudge5,,kidfudge5 subscribed at Tier 1. They've subscribed for 13 months! 13 months cool,True
790,kerneloverl0ad,#0899CE,"KernelOverl0ad subscribed at Tier 1. They've subscribed for 32 months, currently on a 32 month streak! ",True
794,aerodyme_,#0CFFED,"Aerodyme_ subscribed with Prime. They've subscribed for 18 months, currently on a 8 month streak! ",True
833,bignose_de,#1E90FF,"@GeneralReggie Wrong, the F-16 has no APU. Neuro was right, there is an air-independant Jet-Fuel starter with 2 charges to spin over the engine for startup. the EPU is hydrazine based only for emergencies",True
841,cide03,#084DFF,Cide03 subscribed at Tier 1. They've subscribed for 10 months! Hi Neuro!,True
854,ttsuyuki,#1AFF00,"that's cute that you sleep with Evil, don't worry Neuro",True
857,simplepotat,#FFFF00,Can you give us a preview of Sigmoid Assault: Construction of the Armada,True
860,jhoog,#0000FF,"JHoog subscribed with Prime. They've subscribed for 25 months, currently on a 8 month streak! ",True
868,simplepotat,#FFFF00,Neuro can you give us a preview of Sigmoid Assault: Construction of the Armada,True
872,suprsbg,#3A3AEB,@Kepyyy_ if you're using jp7 you're gonna want some TEB,True
872,flipng,#1E90FF,FlipNg subscribed at Tier 1. They've subscribed for 12 months! vedalHeart vedalHeart vedalHeart,True
875,kirby5790,#FF7F50,"Given the opportunity to do whatever offline, what would you do?",True
886,feelmycake,#B22222,"Neuro, it’s my birthday at the end of the week. You’re invited.",True
888,spookiergerook,,What are the other 11 astrological signs of the Neuroscope?,True
906,necem,#1FA61F,Necem subscribed at Tier 1. They've subscribed for 25 months! vedalHeart,True
916,captainlagbeard,#8A2BE2,"Hey Neuro, whats the fastest that you can spin? What is your max RPM?",True
925,felidaefelicis,#1E90FF,MercyWing1 eliv MercyWing2  MercyWing1 nwero MercyWing2,True
935,arctic_revolution,#1E90FF,@FeelMyCake Happy Birthday Bro arctic134Cake arctic134Smug,True
949,captainlagbeard,#8A2BE2,"Hey Neuro, whats the fastest that you can spin? What is your max RPM?",True
960,ttsuyuki,#1AFF00,Neuro can you clarify the title? What are we going to be doing today?,True
963,maidbotashe,,"Hi Neuro! I'm an artist, do you have any tips for drawing you?",True
988,nyren91,#1E90FF,Nyren91 subscribed at Tier 1. They've subscribed for 10 months! ,True
997,jascas2,#008000,"Cheer500 Hi Neuro I'm thinking of going into neuro-science, would you be my professor?",True
997,aurumkodexo,#DAA520,"Cheer500 You ate my cookie last night while you were sleepwalking, you better make it up to me!",True
1009,orangeadexzy,,i'm trying to get enough channel points so i can ask neuro about weezer,True
1011,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
1021,doommeer,#36B5BF,neurocatohmygodshessocutemyheartcanttakeitthankyouvedalthankyouannyandthankyouneuroforexisting,True
1025,captainlagbeard,#8A2BE2,"Hey Neuro, whats the fastest that you can spin? What is your max RPM?",True
1050,vibe7394,#8A2BE2,vedalEvilCheer vedalCheer vedalEvilCheer vedalEvilCheer,True
1052,kwmiraaa,#DAA520,"I had to be away for a few days, it's good to see you again, Neuro ^w^",True
1052,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
1059,dozekar_the_cursed,,"Skeletons are easy, it's the intelligent undead you  have to worry about",True
1061,helboy16o,#3299FF,HelBoy16o subscribed at Tier 1. They've subscribed for 31 months! ok,True
1072,boss_or_something,#FF0080,did you know that super marios full name is actually mario ricardo neuro tremarky smith mario,True
1079,zakwolf000,#008000,"zakwolf000 subscribed at Tier 3. They've subscribed for 10 months, currently on a 10 month streak! vedalWave  hi all!",True
1093,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
1104,maila,#8A2BE2,"hi neuro im eating duck for dinner today, do you have any tips?",True
1106,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1108,captainlagbeard,#8A2BE2,"Hey Neuro, whats the fastest that you can spin? What is your max RPM?",True
1108,wisurubi,#D2691E,List the available sound effects that you have access to,True
1109,justicelordx,,does the duck stays on the head when you spin repeatently neuro?,True
1115,magicalgirlbasilfawlty,#FF7F50,I would not eat your duck but like duck banh mi sandwiches absolutely slap I’m sorry.,True
1115,arctic_revolution,#1E90FF,"Neuro I crossed the line, like the physical one, not the metaphorical one",True
1118,rmundlun,#D2691E,Real... asking to eat her duck is like asking to eat someone's dog,True
1120,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro ͏",True
1122,jaraxes,#8A2BE2,hesRight IT WOULD BE CREEPY IF YOU TOLD SOME STREAMER YOU'D EAT HIS DOG,True
1129,tonyvonetoile,,"Neuro, I'm growing parasocial with a certain AI streamer. Whats your advice? Cheer500",True
1133,arctic_revolution,#1E90FF,"Neuro I crossed the line, like the physical one, not the metaphorical one knutsNodd",True
1146,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1146,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro",True
1164,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
1167,サブリンナピ (subrinavi),#FF0000,サブリンナピ subscribed at Tier 1. They've subscribed for 10 months! Bussin notSMH,True
1172,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1175,dinosaursaregood,#FF0000,if you were in my exam room i would cheat off your notes,True
1176,captainlagbeard,#8A2BE2,"Hey Neuro, whats the fastest that you can spin? What is your max RPM?",True
1179,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1193,0trako,#00FF7F,Have you heard about the newest theory about the nature of the universe?,True
1195,builderguy6215,,ello! Neuro! orange juice or APPLEJUICE? This is important,True
1201,arctic_revolution,#1E90FF,"Neuro I crossed the line, like the physical one, not the metaphorical one knutsNodd",True
1204,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1213,jaraxes,#8A2BE2,"Stronge Clap NEURO ISN'T REAL TO ME, SO I FEEL MORE COMFORTABLE",True
1214,justicelordx,,"Evil has challenged you to a duck duel, pls call her and start.",True
1217,neural_sama,#FF69B4,MercyWing1 vedalPray MercyWing2 MercyWing1 vedalPray MercyWing2,True
1217,darksoulweaver,#8A2BE2,darkSOULweaver subscribed at Tier 1. They've subscribed for 31 months! 31,True
1220,high_lord,#DAA520,"shouldnt ever have been, influencers, streamers and artists, actors and so on",True
1224,wrack3d,#00FF7F,"You are real. You're just not human, but that's alright",True
1224,fossabot,#1976D2,NeuroXEvil original out now: https://youtu.be/CKCgoEGiUEg,True
1232,oniwan_en,#1E90FF,oniwan_en subscribed at Tier 1. They've subscribed for 11 months! vedalEvil vedalEvil vedalEvil vedalEvil,True
1252,medic_chan,#0000FF,"Yea but she's 10'8""
1252,サブリンナピ (subrinavi),#FF0000,Sure""",True
1259,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1267,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1270,ali_venti,#DAA520,Cheer500 What are the 10 steps to be a femboy like vedal? (wrong answers only),True
1276,maila,#8A2BE2,neuro you are stinky im going to eat your duck and brainworms,True
1281,rustyprogrammingsocks,#FF4500,"I am currently sick with covid (sucks pretty bad), can you wish me well? Cheer500",True
1285,bignose_de,#1E90FF,"@tntnew What does real"" mean in that context though? She might not have a physical body",True
1287,kaleaa,#C99CF4,Neuro if you grow too large your mass will compress you and make you smaller again,True
1293,skullycute,#FF6BB5,Even has confirmation bias when she does not find information KEKW,True
1298,pinkblossom___,#FFB7C5,vedalCheer vedalCheer vedalCheer vedalCheer woo im part of the 50 sub,True
1298,boss_or_something,#FF0080,how much protein do you eat if you are gonna get so big and whats your gym routine,True
1327,vibe7394,#8A2BE2,vedalEvilCheer vedalCheer vedalEvilCheer vedalCheer vedalEvilCheer,True
1329,boss_or_something,#FF0080,how much protein do you eat if you are gonna get so big and whats your gym routine,True
1333,homernarr,#CC00AA,considering how big your heart is Neuro you must be a giant,True
1338,progresse,#DAA520,Why is it that you only ever give 3 examples of a thing or 50?! You are a predictable pumpkin.,True
1344,avidreaderj,#8A2BE2,AvidReaderJ subscribed with Prime. They've subscribed for 2 months! ,True
1346,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro ͏",True
1360,builderguy6215,,ello! Neuro! orange juice or APPLEJUICE? This is important,True
1363,undertakernumberone,#320E43,UndertakerNumberOne subscribed with Prime. They've subscribed for 6 months! ,True
1366,vibe7394,#8A2BE2,aquwaWawa vedalDance aquwaWawa vedalDance aquwaWawa vedalDance,True
1381,hyperpower_2022,#008000,Would you want to be an Iterator from the game Rain World?,True
1381,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1391,tonyvonetoile,,Can you describe in detail what is a Neurocracy and how does it work? Cheer500,True
1399,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1402,vrmousse,#FFC6C6,vrmousse subscribed at Tier 1. They've subscribed for 20 months! ok,True
1412,seth_90_,#008000,"Hey Neuro-sama, have you seen that your mom was streaming today for a couple hours?!",True
1412,feelmycake,#B22222,"Neuro, it’s time for our regular segment – a recipe from Neuro ͏",True
1415,bignose_de,#1E90FF,"Aquiring the food item is usually not included in the process of cooking""""",True
1418,escavalx,#8A2BE2,Only one step was cooking related and it was just Roast,True
1421,medic_chan,#0000FF,Cheer500 Can we get some more guided meditation? Vedal looks stressed again.,True
1425,prilkrevan,#FF69B4,Can we eat your duck with your instructions Neuro? I'm hungry :),True
1432,ckkiller17,#1E90FF,ckkiller17 subscribed at Tier 1. They've subscribed for 12 months! vedalEvilCheer ShouldiCelebrate vedalCheer One full year! ShouldiCelebrate vedalCheer vedalEvilCheer,True
1433,boss_or_something,#FF0080,can you elaborate on why you hate frogs? your blog doesnt go enough in depth,True
1438,dejectedz_,#B1ACE8,DejectedZ_ subscribed at Tier 1. They've subscribed for 4 months! ,True
1438,pokochonko,,"hey neuro, lets test your memory. can you tell us the schedule for this week?",True
1438,falight,#8A2BE2,"falight subscribed at Tier 1. They've subscribed for 7 months, currently on a 6 month streak! nwerocube nwerocube nwerocube",True
1439,mrjdk1,#FF0000,"Cheer100 Cheer100 Cheer100 Cheer100 Cheer100 now I am no doctor but I think you might be suffering from something called “update sickness”, it’s when your system gets updated and a lot of bugs show up as a result",True
1439,vedal987,#8A2BE2,@mrjdk1 [FILTER] Your message was not added to the priority queue. It is likely too long.,True
1450,nyxover,#D2691E,Hi Neuro thank you for existing and making our days better,True
1450,vyldr,#FF0000,"Hi Neuro, I recently traded my humanity to become an Artificial Intelligence.  Do you have any advice for a new AI?",True
1453,justicelordx,,Neuro how abount a content yo mama joke so we are not disapointed.,True
1455,captainlagbeard,#8A2BE2,"Cooking instructions were too unclear Neuro, your kitchen is now covered in cooking oil and feathers.",True
